"model","num_param","memT","memR","memA","memM","energy","co2","train_time","infer_time","test_00","inf_time","tr_acc","test_01","test_02","test_03","test_04","test_05","test_06","test_07","test_08","test_09","type","efficient","dataset"
"bat_resnext26ts",10731200,25.435111424,5.328863232,0.15654144,4.504082432,0.046407239308,2.645212640582,28.5459249019623,0,0.68251329787234,3.04928407669067,0.989326584507042,0.657247340425532,0.651595744680851,0.664561170212766,0.674202127659574,0.675864361702128,0.636303191489362,0.675199468085106,0.663896276595745,0.654920212765957,"Other",0,"lidc"
"dla60",22036632,25.435111424,5.37919488,0.340859392,4.40462592,0.048057902732,4.973992932711,29.6933217048645,0,0.563829787234043,2.64544396400452,0.684198943661972,0.606382978723404,0.627327127659574,0.610039893617021,0.638297872340426,0.561170212765957,0.671875,0.607047872340426,0.63530585106383,0.655252659574468,"CNN",0,"lidc"
"ecaresnet101d",44568563,25.435111424,8.16840704,0.707647488,7.683957248,0.090536525253,5.341654989936,55.3768138885498,0,0.655917553191489,4.99872651100159,0.962257922535211,0.667885638297872,0.663896276595745,0.672207446808511,0.671875,0.658909574468085,0.646276595744681,0.66688829787234,0.657579787234043,0.655252659574468,"Other",1,"lidc"
"ghostnet_100",5182508,25.435111424,2.048917504,0.080482304,1.881488384,0.021119654618,1.22493996784,13.4140887260437,0,0.688497340425532,1.04166553020477,0.976452464788732,0.641289893617021,0.643284574468085,0.680186170212766,0.656914893617021,0.66156914893617,0.676196808510638,0.678191489361702,0.672539893617021,0.655585106382979,"CNN",1,"lidc"
"xception41p",26907752,25.435111424,7.000293376,0.417610752,5.951378944,0.062432970805,7.023709215517,38.5128238201141,0,0.653922872340426,3.31426911354065,0.954225352112676,0.648603723404255,0.654587765957447,0.651928191489362,0.679853723404255,0.656582446808511,0.664893617021277,0.636968085106383,0.671210106382979,0.655585106382979,"CNN",0,"lidc"
"gluon_resnext101_32x4d",44177704,25.435111424,8.130658304,0.693871616,7.59870976,0.09535240445,5.435087053639,58.4414200782776,0,0.682845744680851,5.25496709346771,0.964568661971831,0.665890957446808,0.667220744680851,0.654920212765957,0.663231382978723,0.674867021276596,0.66123670212766,0.664893617021277,0.662898936170213,0.655917553191489,"CNN",0,"lidc"
"resnet32ts",17963616,25.435111424,4.911529984,0.2855808,4.270149632,0.038641445731,2.473052526794,23.8920652866364,0,0.667220744680851,2.11264073848724,0.973151408450704,0.642952127659574,0.664228723404255,0.675864361702128,0.669215425531915,0.654587765957447,0.657912234042553,0.670877659574468,0.655917553191489,0.65625,"CNN",0,"lidc"
"hrnet_w18",21299004,25.435111424,6.48019968,0.32826624,5.675516928,0.089850616964,9.524165398224,56.2628033161163,0,0.68251329787234,4.39450778961182,0.948833626760563,0.679853723404255,0.656582446808511,0.683843085106383,0.688829787234043,0.663896276595745,0.658909574468085,0.653590425531915,0.646609042553192,0.65625,"CNN",0,"lidc"
"res2next50",24671464,25.435111424,6.07125504,0.379567616,5.469948928,0.066248528293,7.38671090471,41.2031807899475,0,0.667885638297872,3.36902985572815,0.964018485915493,0.670545212765957,0.637965425531915,0.625332446808511,0.678191489361702,0.665558510638298,0.654255319148936,0.678523936170213,0.6875,0.65625,"CNN",0,"lidc"
"fbnetc_100",5572200,25.435111424,3.080716288,0.075131392,2.359907328,0.022721382529,1.329200877939,14.2137115001678,0,0.605718085106383,1.120973944664,0.967319542253521,0.630651595744681,0.621675531914894,0.643284574468085,0.648936170212766,0.636635638297872,0.663563829787234,0.638962765957447,0.647938829787234,0.657912234042553,"CNN",1,"lidc"
"cspresnet50",21616168,25.435111424,4.227858432,0.35186944,4.118751744,0.036341419852,3.797678374482,22.3924548625946,0,0.672539893617021,2.08926012516022,0.976452464788732,0.681515957446808,0.683178191489362,0.674867021276596,0.685172872340426,0.665890957446808,0.664893617021277,0.66655585106383,0.650265957446808,0.658244680851064,"Other",1,"lidc"
"spnasnet_100",4421616,25.435111424,2.531262464,0.068013056,2.220913152,0.020157601035,1.169140860031,12.4346008300781,0,0.655917553191489,0.994013953208923,0.950924295774648,0.646276595744681,0.638962765957447,0.646609042553192,0.677526595744681,0.639960106382979,0.654587765957447,0.66123670212766,0.655917553191489,0.658577127659574,"Other",1,"lidc"
"gluon_resnet34_v1b",21797672,25.435111424,2.246049792,0.363771904,1.643186688,0.028412708267,2.954921659723,17.8882837295532,0,0.648936170212766,1.62333319187164,0.970620598591549,0.675531914893617,0.694481382978723,0.676529255319149,0.666223404255319,0.679521276595745,0.649268617021277,0.667885638297872,0.677859042553192,0.658577127659574,"CNN",0,"lidc"
"repvgg_a2",28210600,25.435111424,2.399141888,0.452471296,2.062450688,0.045631666064,5.133562432255,28.1364321708679,0,0.680186170212766,2.56058232784271,0.963578345070422,0.677859042553192,0.674867021276596,0.672207446808511,0.656914893617021,0.655917553191489,0.673869680851064,0.66688829787234,0.659906914893617,0.658577127659574,"CNN",1,"lidc"
"gcresnext50ts",15667320,25.435111424,6.777995264,0.235606528,6.056351744,0.059648413531,3.698201638904,36.51953125,0,0.678191489361702,4.06812810897827,0.984705105633803,0.677859042553192,0.671542553191489,0.664561170212766,0.662898936170213,0.6875,0.669547872340426,0.66688829787234,0.669547872340426,0.659574468085106,"Other",0,"lidc"
"ecaresnet26t",16011916,25.435111424,3.850371072,0.243798528,3.374299136,0.036456875348,2.424382210666,21.9017539024353,0,0.659242021276596,1.92259821891785,0.988556338028169,0.644614361702128,0.657247340425532,0.66655585106383,0.67719414893617,0.647273936170213,0.667220744680851,0.656914893617021,0.677859042553192,0.659906914893617,"Other",1,"lidc"
"resnetrs270",129861448,25.435111424,20.94006272,2.07422976,20.111435264,0.233829348125,9.41163126202,142.124081611633,0,0.672539893617021,12.9310557365417,0.958516725352113,0.688497340425532,0.691156914893617,0.675864361702128,0.686502659574468,0.665558510638298,0.668550531914894,0.681183510638298,0.665226063829787,0.659906914893617,"CNN",0,"lidc"
"resnetrs152",86621576,25.435111424,11.695816704,1.377764352,11.058323968,0.13109450211,4.326118569639,80.1380560398102,0,0.559840425531915,7.23236351013184,0.963248239436619,0.697140957446808,0.684507978723404,0.672539893617021,0.659242021276596,0.662234042553192,0.664228723404255,0.664893617021277,0.673869680851064,0.660571808510638,"CNN",0,"lidc"
"sehalonet33ts",13691712,25.435111424,5.460983808,0.218943488,4.778592768,0.047664465627,2.66921007512,29.2760808467865,0,0.672207446808511,2.71688830852508,0.921985035211268,0.65625,0.659906914893617,0.701462765957447,0.670212765957447,0.673204787234043,0.671875,0.671542553191489,0.66688829787234,0.660904255319149,"Other",0,"lidc"
"seresnext101d_32x8d",93588280,25.435111424,14.526971904,1.501745152,13.368611328,0.176492425025,6.133111769619,107.765689611435,0,0.657247340425532,9.70744717121124,0.936619718309859,0.664893617021277,0.675531914893617,0.656582446808511,0.660904255319149,0.660904255319149,0.672872340425532,0.657912234042553,0.641289893617021,0.660904255319149,"Other",0,"lidc"
"eca_botnext26ts_256",10593301,25.435111424,4.857004032,0.1559168,4.027185664,0.047519417535,2.708606799483,29.4029922485352,0,0.684507978723404,2.80708968639374,0.964018485915493,0.671210106382979,0.680186170212766,0.658577127659574,0.679853723404255,0.685837765957447,0.653590425531915,0.675531914893617,0.663896276595745,0.66156914893617,"Other",0,"lidc"
"selecsls60",30670768,25.435111424,3.137339392,0.493125632,2.825622528,0.033833804526,2.469867730382,21.0817956924438,0,0.667885638297872,1.93734750747681,0.96137764084507,0.680186170212766,0.659242021276596,0.662898936170213,0.667885638297872,0.669547872340426,0.640957446808511,0.669547872340426,0.665226063829787,0.664228723404255,"CNN",0,"lidc"
"cs3se_edgenet_x",50721584,25.435111424,7.163871232,0.814227456,6.407567872,0.076368589749,3.932982372087,48.7648043632507,0,0.666223404255319,4.10306723117828,0.932328345070422,0.69281914893617,0.684840425531915,0.685172872340426,0.688164893617021,0.666223404255319,0.659242021276596,0.667220744680851,0.669547872340426,0.664561170212766,"Other",1,"lidc"
"regnetv_040",20640640,25.435111424,7.262437376,0.336417792,6.699993088,0.056588975768,5.036418843341,34.5690586566925,0,0.620345744680851,2.95883450508118,0.947513204225352,0.680186170212766,0.681183510638298,0.680186170212766,0.671210106382979,0.664228723404255,0.679521276595745,0.668550531914894,0.668550531914894,0.665226063829787,"CNN",0,"lidc"
"darknetaa53",36022984,25.435111424,5.370806272,0.583105536,4.533753856,0.053664566062,3.005215699482,33.0173852443695,0,0.66688829787234,2.92606222629547,0.966659330985916,0.675199468085106,0.647606382978723,0.641622340425532,0.664893617021277,0.660571808510638,0.644614361702128,0.656914893617021,0.634640957446808,0.66655585106383,"CNN",0,"lidc"
"legacy_seresnet50",28088024,25.435111424,5.509218304,0.434925056,4.771505664,0.051335390707,5.826566845297,31.5109322071075,0,0.673204787234043,2.82749664783478,0.973481514084507,0.66123670212766,0.656582446808511,0.685505319148936,0.654587765957447,0.670545212765957,0.659574468085106,0.674534574468085,0.659242021276596,0.667220744680851,"CNN",0,"lidc"
"dpn98",61570728,25.435111424,12.178161664,0.958103552,10.168338944,0.158044193913,5.92665727175,96.5358040332794,0,0.686835106382979,7.88935492038727,0.940801056338028,0.65625,0.670212765957447,0.681515957446808,0.669880319148936,0.658244680851064,0.669880319148936,0.678523936170213,0.664228723404255,0.667220744680851,"CNN",0,"lidc"
"ese_vovnet19b_dw",6543080,25.435111424,3.84827392,0.106617344,3.31211264,0.024935435541,1.558464721304,15.3450512886047,0,0.653922872340426,1.34778473377228,0.972161091549296,0.69248670212766,0.683510638297872,0.634308510638298,0.674202127659574,0.668882978723404,0.685837765957447,0.663231382978723,0.677859042553192,0.667553191489362,"CNN",1,"lidc"
"botnet26t_256",12488672,25.435111424,3.812622336,0.185577984,3.033696256,0.034075083786,1.874129608247,20.887946844101,0,0.639960106382979,1.9277717590332,0.963028169014084,0.679521276595745,0.670545212765957,0.654255319148936,0.663896276595745,0.644614361702128,0.622007978723404,0.670545212765957,0.671210106382979,0.667553191489362,"Other",0,"lidc"
"seresnext26d_32x4d",16809512,25.435111424,4.789895168,0.25696512,4.140907008,0.044669215318,2.836495172703,27.6098001003265,0,0.69780585106383,2.329527592659,0.962257922535211,0.694148936170213,0.678856382978723,0.658244680851064,0.664893617021277,0.667220744680851,0.668882978723404,0.662566489361702,0.689162234042553,0.668218085106383,"Other",0,"lidc"
"gluon_inception_v3",23834568,25.435111424,3.007315968,0.373316608,2.597266432,0.035614195311,3.970982777147,21.7729771137238,0,0.703125,1.80390517711639,0.963578345070422,0.65625,0.670545212765957,0.680518617021277,0.687832446808511,0.651928191489362,0.669547872340426,0.674534574468085,0.670877659574468,0.668218085106383,"CNN",0,"lidc"
"resnet18d",11708744,25.435111424,1.728053248,0.199392256,1.464306688,0.020417613515,1.122968743314,12.5149028301239,0,0.658909574468085,1.0893670797348,0.979093309859155,0.672872340425532,0.650265957446808,0.654255319148936,0.668218085106383,0.656582446808511,0.684840425531915,0.671542553191489,0.678523936170213,0.668882978723404,"CNN",0,"lidc"
"seresnet33ts",19779200,25.435111424,5.163188224,0.318097408,4.489670144,0.041193948935,3.542679608384,25.2999711036682,0,0.689162234042553,2.22426345348358,0.986025528169014,0.676196808510638,0.67719414893617,0.672207446808511,0.66688829787234,0.669880319148936,0.651595744680851,0.663563829787234,0.672207446808511,0.668882978723404,"Other",0,"lidc"
"gcresnet50t",25897080,25.435111424,4.882169856,0.402821632,4.172265472,0.048322478396,5.460440058708,30.0959105491638,0,0.663563829787234,2.74957740306854,0.985585387323944,0.693151595744681,0.687832446808511,0.665226063829787,0.665226063829787,0.662566489361702,0.669547872340426,0.665558510638298,0.666223404255319,0.668882978723404,"Other",0,"lidc"
"xception65p",39819560,25.435111424,9.061793792,0.623845376,7.823657472,0.086206685026,4.913781046457,53.174834728241,0,0.658244680851064,4.59268431663513,0.977442781690141,0.675199468085106,0.658577127659574,0.672539893617021,0.691489361702128,0.659242021276596,0.672207446808511,0.652593085106383,0.636303191489362,0.668882978723404,"CNN",0,"lidc"
"gernet_l",31078280,25.435111424,2.701131776,0.486372864,2.359686144,0.034394107324,2.579558049315,21.336925983429,0,0.699468085106383,1.82638413906097,0.973591549295775,0.679188829787234,0.693151595744681,0.671542553191489,0.690492021276596,0.681183510638298,0.673537234042553,0.669215425531915,0.672872340425532,0.669215425531915,"CNN",1,"lidc"
"seresnextaa101d_32x8d",93588280,25.435111424,15.66572544,1.4963712,14.12175104,0.18632960645,6.428371422538,113.543388128281,0,0.674534574468085,10.2471944093704,0.950704225352113,0.679853723404255,0.66688829787234,0.66123670212766,0.667553191489362,0.668882978723404,0.66688829787234,0.654587765957447,0.674867021276596,0.669880319148936,"Other",0,"lidc"
"resnet14t",10081632,25.435111424,2.497708032,0.146743808,2.107773952,0.022270474661,1.280552293032,13.6785213947296,0,0.664561170212766,1.20179219245911,0.982834507042254,0.644281914893617,0.653590425531915,0.612367021276596,0.660571808510638,0.651595744680851,0.662234042553192,0.663563829787234,0.643617021276596,0.670877659574468,"CNN",0,"lidc"
"resnet200d",64693064,25.435111424,12.264144896,1.027024384,11.796378112,0.14678483395,5.504431273141,89.1992254257202,0,0.671210106382979,8.51534185409546,0.981294014084507,0.667220744680851,0.669880319148936,0.657912234042553,0.670212765957447,0.664893617021277,0.656582446808511,0.681848404255319,0.683178191489362,0.670877659574468,"CNN",0,"lidc"
"convmixer_768_32",21110248,25.435111424,17.251172352,0.34400512,17.018504192,0.333975025949,32.284252508359,204.356217384338,0,0.66123670212766,18.7799270391464,0.979753521126761,0.67719414893617,0.67686170212766,0.655917553191489,0.68218085106383,0.674867021276596,0.669215425531915,0.671542553191489,0.670212765957447,0.671210106382979,"CNN",0,"lidc"
"resnext50d_32x4d",25048136,25.435111424,6.125780992,0.390347264,5.416594944,0.062460156503,6.870617215293,38.5204803943634,0,0.667220744680851,3.37360937595367,0.966219190140845,0.668550531914894,0.659574468085106,0.656582446808511,0.66123670212766,0.662234042553192,0.666223404255319,0.669880319148936,0.673869680851064,0.671210106382979,"CNN",0,"lidc"
"resnetv2_50",25549352,25.435111424,4.198498304,0.38036224,3.583028736,0.042568515149,4.746389439138,26.2536475658417,0,0.675864361702128,2.47150726318359,0.977332746478873,0.696808510638298,0.67686170212766,0.67719414893617,0.665226063829787,0.662566489361702,0.687167553191489,0.673869680851064,0.66688829787234,0.671210106382979,"CNN",0,"lidc"
"resnet51q",35696920,25.435111424,7.201619968,0.568139264,6.158062592,0.06327537975,3.986348924222,38.811187505722,0,0.682845744680851,4.04564568996429,0.98943661971831,0.652260638297872,0.683510638297872,0.680851063829787,0.63530585106383,0.662234042553192,0.681848404255319,0.688497340425532,0.687167553191489,0.671210106382979,"CNN",0,"lidc"
"halonet26t",12480288,25.435111424,3.735027712,0.1859712,3.022461952,0.035342877696,1.92618683441,21.6827147006988,0,0.636303191489362,1.96705815792084,0.871919014084507,0.640957446808511,0.669215425531915,0.665890957446808,0.658909574468085,0.660904255319149,0.659574468085106,0.632978723404255,0.680518617021277,0.671875,"Other",0,"lidc"
"adv_inception_v3",23834568,25.435111424,3.007315968,0.373316608,2.597266432,0.03590476632,3.967476678356,21.8316798210144,0,0.698803191489362,1.79518630504608,0.97150088028169,0.621010638297872,0.653922872340426,0.668218085106383,0.673537234042553,0.625997340425532,0.680518617021277,0.65625,0.665226063829787,0.672207446808511,"CNN",0,"lidc"
"xception71",42338736,25.435111424,15.334375424,0.667012096,13.54886144,0.125553620036,6.654341861893,76.9959774017334,0,0.681183510638298,6.69406912326813,0.973481514084507,0.676529255319149,0.679188829787234,0.679188829787234,0.634308510638298,0.646276595744681,0.658244680851064,0.669215425531915,0.662566489361702,0.672207446808511,"CNN",0,"lidc"
"pnasnet5large",86057668,25.435111424,22.861053952,1.33356032,21.714707456,0.21514970292,7.261302473537,131.202773571014,0,0.690159574468085,11.0533968687058,0.977882922535211,0.66156914893617,0.657247340425532,0.693484042553192,0.678856382978723,0.685505319148936,0.670545212765957,0.680186170212766,0.662566489361702,0.672207446808511,"Other",0,"lidc"
"lamhalobotnet50ts_256",22569824,25.435111424,7.033847808,0.347400704,6.441659392,0.066416001248,6.973680131007,41.0022904872894,0,0.68251329787234,3.3799506187439,0.96643926056338,0.690492021276596,0.669547872340426,0.673204787234043,0.677859042553192,0.685505319148936,0.677526595744681,0.681515957446808,0.683510638297872,0.672872340425532,"Other",0,"lidc"
"gluon_seresnext101_32x4d",48955416,25.435111424,9.672065024,0.77100544,9.155062272,0.109332846737,5.849307300408,66.7093641757965,0,0.641954787234043,5.8671573638916,0.935739436619718,0.67719414893617,0.696143617021277,0.681183510638298,0.651595744680851,0.642952127659574,0.667220744680851,0.660239361702128,0.649933510638298,0.672872340425532,"CNN",0,"lidc"
"mnasnet_100",4383312,25.435111424,2.350907392,0.067419136,2.024285184,0.018645351807,1.08143040478,11.6914036273956,0,0.625664893617021,0.920887804031372,0.961817781690141,0.664228723404255,0.644614361702128,0.657579787234043,0.662566489361702,0.649933510638298,0.661901595744681,0.655252659574468,0.692154255319149,0.673204787234043,"Other",1,"lidc"
"resnetrs101",63618696,25.435111424,8.520728576,1.007672832,7.960209408,0.093234249862,3.449667244886,56.9703981876373,0,0.67686170212766,5.09946694374085,0.971060739436619,0.678523936170213,0.671542553191489,0.653922872340426,0.658909574468085,0.680851063829787,0.662234042553192,0.661901595744681,0.66688829787234,0.673869680851064,"CNN",0,"lidc"
"seresnext26ts",10388064,25.435111424,4.848615424,0.150934016,3.995712512,0.039228951852,2.255664731516,24.0128555297852,0,0.666223404255319,2.65982143878937,0.987566021126761,0.683510638297872,0.675199468085106,0.627992021276596,0.660239361702128,0.635970744680851,0.669880319148936,0.660904255319149,0.678191489361702,0.674202127659574,"Other",0,"lidc"
"selecsls60b",32774064,25.435111424,3.133145088,0.530284544,2.86240512,0.034064079129,2.520741855557,21.2371094226837,0,0.667885638297872,1.94012756347656,0.969080105633803,0.664561170212766,0.671210106382979,0.634308510638298,0.674534574468085,0.678191489361702,0.673869680851064,0.659242021276596,0.669880319148936,0.674202127659574,"CNN",0,"lidc"
"dpn92",37668392,25.435111424,8.663334912,0.575504384,7.145978368,0.120794178341,6.704076897929,73.8971698284149,0,0.653257978723404,6.49877638816834,0.93474911971831,0.64561170212766,0.689827127659574,0.662898936170213,0.678856382978723,0.680518617021277,0.686170212765957,0.677859042553192,0.677526595744681,0.674867021276596,"CNN",0,"lidc"
"densenet201",20013928,25.435111424,9.263120384,0.307933696,8.852406784,0.079173228878,6.808897683519,49.422890663147,0,0.690159574468085,4.35378398895264,0.952574823943662,0.678856382978723,0.650265957446808,0.629321808510638,0.649933510638298,0.655252659574468,0.667553191489362,0.671542553191489,0.667553191489362,0.675531914893617,"CNN",0,"lidc"
"legacy_senet154",115088984,25.435111424,18.0355072,1.829581312,16.580965888,0.239588690447,8.62519285611,145.854557514191,0,0.637965425531915,13.0276229143143,0.955545774647887,0.680851063829787,0.696143617021277,0.656914893617021,0.663231382978723,0.664228723404255,0.666223404255319,0.677526595744681,0.650265957446808,0.675531914893617,"CNN",0,"lidc"
"densenetblur121d",7998088,25.435111424,6.855589888,0.129405952,6.414196736,0.055698291077,3.42544490126,34.7470519542694,0,0.683178191489362,3.00614047050476,0.970730633802817,0.665226063829787,0.665890957446808,0.670545212765957,0.655585106382979,0.673869680851064,0.649601063829787,0.663231382978723,0.670212765957447,0.676196808510638,"CNN",0,"lidc"
"densenet161",28681000,25.435111424,11.588861952,0.449344,10.627181056,0.105867936239,7.622491409233,64.929224729538,0,0.66655585106383,5.98607814311981,0.934639084507042,0.68218085106383,0.69248670212766,0.689494680851064,0.664228723404255,0.669215425531915,0.665558510638298,0.663231382978723,0.698803191489362,0.676196808510638,"CNN",0,"lidc"
"resnet152d",60212040,25.435111424,8.912896,0.954680832,8.521159168,0.109749841543,4.170493978646,66.8148937225342,0,0.673869680851064,6.31027188301086,0.987235915492957,0.695811170212766,0.634308510638298,0.69248670212766,0.655585106382979,0.635970744680851,0.659906914893617,0.659574468085106,0.689162234042553,0.67686170212766,"CNN",0,"lidc"
"ecaresnet269d",102093077,25.435111424,19.732103168,1.629874176,19.053249024,0.22559150887,7.952100687671,137.16088104248,0,0.679521276595745,12.4879689455032,0.975352112676056,0.668882978723404,0.650598404255319,0.689162234042553,0.66688829787234,0.663563829787234,0.668218085106383,0.667885638297872,0.668882978723404,0.67686170212766,"Other",1,"lidc"
"cspdarknet53",27642184,25.435111424,6.85768704,0.451259904,5.607082496,0.055221403039,6.240018543431,34.1044976711273,0,0.645279255319149,3.10395047664642,0.974801936619718,0.662566489361702,0.68251329787234,0.66655585106383,0.675531914893617,0.689827127659574,0.671542553191489,0.670545212765957,0.676196808510638,0.678191489361702,"Other",1,"lidc"
"resnetrs200",93209992,25.435111424,16.166944768,1.483564032,15.434932736,0.177128542994,6.288063276282,108.08373093605,0,0.656582446808511,9.82250070571899,0.933648767605634,0.684507978723404,0.674202127659574,0.669547872340426,0.670212765957447,0.662898936170213,0.680518617021277,0.671542553191489,0.648936170212766,0.679521276595745,"CNN",0,"lidc"
"seresnext26t_32x4d",16806976,25.435111424,4.756340736,0.256270848,4.107323392,0.044481416665,2.913532791577,27.4708249568939,0,0.677859042553192,2.31854200363159,0.961047535211268,0.686170212765957,0.668218085106383,0.687167553191489,0.662898936170213,0.651595744680851,0.673537234042553,0.670877659574468,0.67686170212766,0.679853723404255,"Other",0,"lidc"
"ecaresnet50d",25576350,25.435111424,5.668601856,0.396950016,5.164180992,0.056079229442,6.168715238635,34.4230709075928,0,0.633976063829787,3.06503863334656,0.958736795774648,0.672539893617021,0.648271276595745,0.681848404255319,0.664228723404255,0.62001329787234,0.66688829787234,0.653922872340426,0.650598404255319,0.679853723404255,"Other",1,"lidc"
"gcresnext26ts",10476600,25.435111424,4.73956352,0.152392192,4.000300032,0.039560295119,2.254936821787,24.3365371227264,0,0.654920212765957,2.67765500545502,0.982724471830986,0.664228723404255,0.663563829787234,0.663896276595745,0.667220744680851,0.663896276595745,0.6875,0.68218085106383,0.676529255319149,0.680186170212766,"Other",0,"lidc"
"wide_resnet50_2",68883240,25.435111424,6.40679936,1.101569536,5.66217472,0.081982588925,2.869390612376,50.9431793689728,0,0.680518617021277,4.701633644104,0.972381161971831,0.656582446808511,0.690824468085106,0.662566489361702,0.664893617021277,0.653590425531915,0.676196808510638,0.681515957446808,0.660239361702128,0.680186170212766,"CNN",0,"lidc"
"cs3sedarknet_l",21913592,25.435111424,4.741660672,0.356184064,4.043121664,0.039600255616,4.118426584114,24.4359905719757,0,0.680851063829787,2.14134681224823,0.977772887323944,0.696808510638298,0.674867021276596,0.65625,0.65625,0.654920212765957,0.669880319148936,0.663896276595745,0.689162234042553,0.680518617021277,"Other",1,"lidc"
"seresnet152d",66841080,25.435111424,11.286872064,1.059751424,10.853922304,0.12824174173,4.616702702276,78.6609659194946,0,0.641622340425532,7.14907262325287,0.985915492957746,0.671210106382979,0.686170212765957,0.674534574468085,0.655585106382979,0.682845744680851,0.674202127659574,0.681515957446808,0.680186170212766,0.680851063829787,"Other",0,"lidc"
"gluon_seresnext50_32x4d",27559896,25.435111424,6.601834496,0.426520064,6.040997376,0.065261934943,7.407229616032,41.2863411903381,0,0.663896276595745,3.56502380371094,0.950484154929578,0.675199468085106,0.643284574468085,0.669880319148936,0.66655585106383,0.692154255319149,0.681848404255319,0.675531914893617,0.671210106382979,0.681183510638298,"CNN",0,"lidc"
"resnet26d",16014408,25.435111424,3.36592896,0.2440832,2.937714176,0.03097130188,2.059591575018,19.4638085365295,0,0.631316489361702,1.75436980724335,0.976232394366197,0.664228723404255,0.678856382978723,0.648603723404255,0.677526595744681,0.679521276595745,0.657247340425532,0.668882978723404,0.677859042553192,0.681848404255319,"CNN",0,"lidc"
"resnetaa50",25557032,25.435111424,4.773117952,0.395197952,4.067626496,0.049675181717,5.563620352249,30.9748156070709,0,0.681848404255319,2.88027493953705,0.969520246478873,0.634640957446808,0.689494680851064,0.665226063829787,0.654920212765957,0.681183510638298,0.678856382978723,0.685505319148936,0.655917553191489,0.681848404255319,"CNN",0,"lidc"
"halonet50ts",22733280,25.435111424,7.262437376,0.354386432,6.514756608,0.061392873043,6.722519598198,37.7137384414673,0,0.65093085106383,3.51729707717895,0.806778169014084,0.673204787234043,0.675531914893617,0.667220744680851,0.661901595744681,0.663896276595745,0.657912234042553,0.681515957446808,0.677859042553192,0.68251329787234,"Other",0,"lidc"
"lambda_resnet26rpt_256",10988688,25.435111424,6.744440832,0.162713088,5.95629568,0.042933375984,2.404269055079,26.7075915336609,0,0.683510638297872,2.54241421222687,0.972161091549296,0.667220744680851,0.663563829787234,0.668550531914894,0.66123670212766,0.664228723404255,0.654255319148936,0.65625,0.642619680851064,0.682845744680851,"Other",0,"lidc"
"cspresnext50",20569896,25.435111424,5.607784448,0.318290432,5.182861824,0.048259772311,4.198600191027,29.9246020317078,0,0.699135638297872,2.62823927402496,0.980303697183099,0.705119680851064,0.680518617021277,0.663896276595745,0.680851063829787,0.661901595744681,0.679521276595745,0.669215425531915,0.657912234042553,0.683510638297872,"CNN",0,"lidc"
"resnet61q",36846968,25.435111424,7.595884544,0.587007488,6.5531648,0.064451452821,3.093669735397,39.5679512023926,0,0.655585106382979,3.43212931156158,0.966329225352113,0.679521276595745,0.686835106382979,0.690824468085106,0.665226063829787,0.664228723404255,0.6875,0.658244680851064,0.649268617021277,0.684175531914894,"CNN",0,"lidc"
"nasnetalarge",88753150,25.435111424,21.336424448,1.389252608,20.229133312,0.227686133541,7.855171607174,138.659011125565,0,0.71343085106383,11.0519301891327,0.980633802816901,0.667553191489362,0.667885638297872,0.686835106382979,0.626329787234043,0.681515957446808,0.675199468085106,0.679521276595745,0.65093085106383,0.685172872340426,"Other",0,"lidc"
"resnet34d",21816904,25.435111424,2.308964352,0.362738688,1.99264768,0.031683587628,3.263409525681,20.1814970970154,0,0.658909574468085,1.80208966732025,0.988226232394366,0.685505319148936,0.67719414893617,0.660239361702128,0.650598404255319,0.649933510638298,0.672539893617021,0.681183510638298,0.676529255319149,0.686835106382979,"CNN",0,"lidc"
"dpn68b",12611602,25.435111424,4.678746112,0.191097856,4.250206208,0.053259709539,2.929284024634,32.8773756027222,0,0.673869680851064,2.72986102104187,0.985585387323944,0.664228723404255,0.664228723404255,0.65093085106383,0.672207446808511,0.669880319148936,0.681515957446808,0.663563829787234,0.65625,0.687167553191489,"CNN",0,"lidc"
"mobilevit_s",5578632,25.435111424,6.738149376,0.098238464,6.249608192,0.046331146519,2.71037207137,28.9301257133484,0,0.698470744680851,2.54851567745209,0.968089788732394,0.682845744680851,0.664228723404255,0.656914893617021,0.670877659574468,0.676196808510638,0.679521276595745,0.698803191489362,0.653590425531915,0.6875,"Other",1,"lidc"
"vgg13",133047848,25.435111424,7.40294656,2.084108288,5.292605952,0.081559331591,3.874068250551,51.027087688446,0,0.606382978723404,4.39964942932129,0.868397887323944,0.521941489361702,0.508976063829787,0.621675531914894,0.625997340425532,0.702460106382979,0.690824468085106,0.672872340425532,0.679521276595745,0.689494680851064,"CNN",0,"lidc"
"xception41",26969560,25.435111424,8.969519104,0.419380736,7.85225216,0.070831617558,7.968556975331,43.5623164176941,0,0.67686170212766,3.74546401500702,0.97931338028169,0.654920212765957,0.66688829787234,0.667885638297872,0.648603723404255,0.664893617021277,0.657247340425532,0.652260638297872,0.664228723404255,0.690492021276596,"CNN",0,"lidc"
"efficientnetv2_rw_m",53236442,25.435111424,13.459521536,0.844309504,12.835821056,0.106536231941,5.380079713004,66.1062142848969,0,0.652260638297872,5.20083045959473,0.964128521126761,0.668550531914894,0.678191489361702,0.650598404255319,0.662234042553192,0.648936170212766,0.679521276595745,0.679521276595745,0.671210106382979,0.692154255319149,"CNN",1,"lidc"
