model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,type,efficient,dataset,cnn,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,M_n,pepr_m
mobilenetv2_050,1968680,25.435111424,2.239758336,0.03316736,1.934996992,0.001168247025,0.097548626582,0.817871570587158,0,0.394657258064516,0.749939203262329,1.0,0.669354838709677,0.669354838709677,0.669354838709677,0.669354838709677,0.669354838709677,0.669354838709677,0.669354838709677,0.671370967741936,0.673891129032258,CNN,1,derma_smallest,True,0.0027807018472735855,0.6720224350058279,0.002831662725677248,0.6719882848539454,0.0017795014483026968,0.672694068962275,0.029822461599840415,0.6543760251503553
pvt_v2_b0,3666760,25.435111424,3.898605568,0.07359488,2.30749696,0.017384736712,0.73015894189,11.1224465370178,0,0.75,0.343684697151184,0.7421875,0.81578947368421,0.830592105263158,0.743421052631579,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,Other,1,pneumonia,False,0.07468459073597015,0.5830964193996337,0.05091096554838703,0.5962871807271597,0.07384216090869011,0.5835538588947145,0.10981053466917966,0.564641186280413
swinv2_base_window8_256,87918816,25.435111424,13.878951936,1.42983168,13.448307712,0.098273347228,5.748990812819,59.9235625267029,0,0.626644736842105,2.44985017776489,0.7421875,0.769736842105263,0.835526315789474,0.703947368421053,0.708881578947368,0.626644736842105,0.756578947368421,0.626644736842105,0.626644736842105,0.626644736842105,Other,0,pneumonia,False,0.5870381699039171,0.3948517110209413,0.5727656750264866,0.3984349015192945,0.5809496606779735,0.3963723529143711,0.581886717587541,0.3961375551580398
halo2botnet50ts_256,22635360,25.435111424,7.050625024,0.352625152,6.554755072,0.053718673661,4.378071903383,20.6036109924316,0,0.84703947368421,0.825549530982971,0.983108108108108,0.65625,0.914473684210526,0.955592105263158,0.827302631578947,0.840460526315789,0.817434210526316,0.863486842105263,0.794407894736842,0.712171052631579,Other,0,pneumonia,False,0.3048260472689687,0.5457976978020707,0.43021846332454716,0.4979456431964493,0.1723638751027371,0.607465879626468,0.2589028866183911,0.5657076969174176
vgg13,133047848,25.435111424,7.40294656,2.085287936,5.292605952,0.040319903872,2.157114857131,25.1570739746094,0,0.919407894736842,0.895512008666992,0.986486486486486,0.917763157894737,0.893092105263158,0.873355263157895,0.879934210526316,0.87828947368421,0.850328947368421,0.860197368421053,0.84703947368421,0.797697368421053,CNN,0,pneumonia,True,0.21995739129813077,0.6538731386120299,0.19928486683396812,0.66514419591312,0.21968031820769052,0.6540216780682845,0.2755679000099197,0.6253664492614228
dla60,22036632,25.435111424,5.362417664,0.341121536,4.40462592,0.038594894121,3.184078764996,14.5875737667084,0,0.876644736842105,0.535406756401062,0.994932432432432,0.9375,0.856907894736842,0.881578947368421,0.884868421052632,0.932565789473684,0.888157894736842,0.805921052631579,0.950657894736842,0.817434210526316,CNN,0,pneumonia,True,0.209031070344087,0.6761068681995711,0.30606787243486744,0.6258742196930357,0.10984937037911031,0.7365271651657477,0.17904969745064975,0.693299198747753
dpn131,79254504,25.435111424,16.145973248,1.247836672,13.747302912,0.105032313196,5.409164129614,64.2101871967316,0,0.90296052631579,2.17287409305572,0.994510135135135,0.939144736842105,0.930921052631579,0.93421052631579,0.932565789473684,0.960526315789473,0.935855263157895,0.851973684210526,0.949013157894737,0.820723684210526,CNN,0,pneumonia,True,0.6298498881803011,0.5035578369286816,0.5374307286490091,0.5338280736275661,0.6254933042972514,0.5049074530426004,0.6891181430413651,0.48588885720732394
crossvit_9_240,8553296,25.435111424,2.376073216,0.146089984,1.883847168,0.013052666547,0.567790994801,8.52426815032959,0,0.899671052631579,0.343692278861999,0.975929054054054,0.914473684210526,0.929276315789473,0.907894736842105,0.894736842105263,0.787828947368421,0.743421052631579,0.911184210526316,0.842105263157895,0.822368421052632,Other,1,pneumonia,False,0.04724498409560892,0.7852684267213959,0.03402805732675711,0.795305712669613,0.04684368517902577,0.785569452914066,0.037793869655788126,0.7924198100393408
dla46x_c,1068440,25.435111424,3.024093184,0.014153728,2.25071616,0.010090892362,0.428862925396,6.7941255569458,0,0.875,0.211948132514954,0.993454391891892,0.952302631578947,0.833881578947369,0.837171052631579,0.944078947368421,0.866776315789474,0.94078947368421,0.957236842105263,0.947368421052632,0.828947368421053,CNN,0,pneumonia,True,0.028484918930787997,0.8059888416087091,0.0195824115744758,0.8130263517796101,0.02886523802710729,0.8056909085689343,0.06844559071520682,0.7758442503994648
maxvit_nano_rw_256,15451148,25.435111424,9.437184,0.259680256,8.417714176,0.038337450042,1.629341626778,23.9785807132721,0,0.779605263157895,0.993501853942871,0.988597972972973,0.863486842105263,0.651315789473684,0.845394736842105,0.809210526315789,0.879934210526316,0.929276315789473,0.840460526315789,0.856907894736842,0.828947368421053,Other,0,pneumonia,False,0.20740040325177547,0.6865554841530023,0.14440736687396216,0.7243464105665339,0.2074342299957319,0.6865362500315924,0.3717885130443409,0.6042821911239161
convnext_tiny_hnf,28589128,25.435111424,5.297405952,0.470812672,5.034674176,0.12998919192,8.904259646505,54.3298490047455,0,0.626644736842105,0.619306683540344,0.965160472972973,0.860197368421053,0.87828947368421,0.827302631578947,0.855263157894737,0.837171052631579,0.824013157894737,0.861842105263158,0.792763157894737,0.828947368421053,CNN,0,pneumonia,True,0.7879283377609443,0.46363567874267214,0.9008483729280048,0.43609336769148477,0.522823652265686,0.5443488923932389,0.1759746056938796,0.7049024395658064
botnet26t_256,12488672,25.435111424,3.800039424,0.188330496,3.033696256,0.016585832188,0.688312035801,10.2170581817627,0,0.960526315789473,0.390602374076843,0.993454391891892,0.830592105263158,0.912828947368421,0.939144736842105,0.90296052631579,0.893092105263158,0.90625,0.835526315789474,0.935855263157895,0.835526315789474,Other,0,pneumonia,False,0.06962427891118118,0.7811400061337369,0.046559752839683534,0.798355099670514,0.06443399029942207,0.7849489244085892,0.10514829877988296,0.7560309478030417
sehalonet33ts,13691712,25.435111424,5.43162368,0.220680192,4.778592768,0.023064725327,0.957186101078,14.3753283023834,0,0.8125,0.550121831893921,0.98902027027027,0.84703947368421,0.792763157894737,0.917763157894737,0.950657894736842,0.904605263157895,0.942434210526316,0.796052631578947,0.930921052631579,0.84375,Other,0,pneumonia,False,0.11066199816037885,0.7596820647483458,0.07451709447411292,0.7852364604892077,0.10764386207118613,0.761752065706634,0.18232318222398575,0.7136373647118047
regnetv_040,20640640,25.435111424,7.226785792,0.342995968,6.699993088,0.027486866561,1.195678695401,17.0519707202911,0,0.917763157894737,0.598289966583252,0.997677364864865,0.728618421052632,0.957236842105263,0.939144736842105,0.939144736842105,0.883223684210526,0.953947368421053,0.932565789473684,0.960526315789473,0.84375,CNN,0,pneumonia,True,0.13867212065318515,0.7409946943427344,0.09931539151291564,0.7675231389590591,0.13545768183318666,0.7430924229934953,0.26723539331415536,0.6658194716242661
seresnext101d_32x8d,93588280,25.435111424,14.403239936,1.508560896,13.368611328,0.086117021291,4.994787234862,52.8797385692597,0,0.9375,1.96376881599426,0.998944256756757,0.873355263157895,0.894736842105263,0.896381578947369,0.949013157894737,0.945723684210526,0.819078947368421,0.886513157894737,0.825657894736842,0.84375,Other,0,pneumonia,False,0.5100392319369692,0.5587603170532851,0.49434410220156555,0.5646289892381094,0.507755105934,0.5596067933574181,0.6066858446582681,0.5251493332098537
cspdarknet53,27642184,25.435111424,6.85768704,0.451259904,5.607082496,0.043160023455,3.431221864687,16.7627265453339,0,0.922697368421053,0.627976536750793,0.995988175675675,0.90953947368421,0.945723684210526,0.952302631578947,0.917763157894737,0.953947368421053,0.93421052631579,0.917763157894737,0.901315789473684,0.84703947368421,Other,1,pneumonia,False,0.23794688851328194,0.6842292521139303,0.33176564311250734,0.6360274257447954,0.13245205609265284,0.7479693900744779,0.24977680785636353,0.67775259419085
gernet_l,31078280,25.435111424,2.690646016,0.48578304,2.359686144,0.027314937906,1.857415777585,10.4870700836182,0,0.886513157894737,0.370278120040893,0.997677364864865,0.748355263157895,0.957236842105263,0.930921052631579,0.917763157894737,0.927631578947368,0.870065789473684,0.950657894736842,0.914473684210526,0.848684210526316,CNN,1,pneumonia,True,0.13758311366952142,0.7460414982679383,0.16812236127301144,0.7265370809282565,0.06723976753793506,0.7952141930432232,0.052673345898224394,0.8062180103953818
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.72137216,0.284143616,5.648976896,0.040348437596,1.734982816628,25.4959683418274,0,0.842105263157895,0.964733076095581,0.918285472972973,0.876644736842105,0.845394736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.618421052631579,0.837171052631579,0.848684210526316,0.850328947368421,Other,0,pneumonia,False,0.22013812571209998,0.6969120376204538,0.15539186562902563,0.7359658421218671,0.2232018744623085,0.6951664848798618,0.24332903481797444,0.6839130459885951
seresnext26t_32x4d,16806976,25.435111424,4.745854976,0.25771264,4.107323392,0.021754391538,1.000702010752,13.5351524353027,0,0.922697368421053,0.469776725769043,0.99535472972973,0.916118421052632,0.881578947368421,0.924342105263158,0.957236842105263,0.9375,0.894736842105263,0.921052631578947,0.883223684210526,0.850328947368421,Other,0,pneumonia,False,0.1023622609981729,0.7713697914499182,0.07904184903545608,0.7880407494190526,0.09891333460923553,0.7737907263367506,0.1498859240154747,0.7394898307816643
hrnet_w18,21299004,25.435111424,6.528434176,0.32957696,5.675516928,0.04370002234,1.966501005286,27.838623046875,0,0.958881578947368,0.890289807319641,0.995777027027027,0.916118421052632,0.893092105263158,0.917763157894737,0.952302631578947,0.735197368421053,0.904605263157895,0.950657894736842,0.939144736842105,0.850328947368421,CNN,0,pneumonia,True,0.24136727563220423,0.6849938483639864,0.17946496873113305,0.720944640079649,0.24754512453369076,0.6816017558372954,0.23420295605594685,0.6889701107877393
ecaresnet50d,25576350,25.435111424,5.647630336,0.39721216,5.164180992,0.044193766843,3.447113813763,16.927309513092,0,0.870065789473684,0.622690200805664,0.996199324324324,0.932565789473684,0.896381578947369,0.944078947368421,0.893092105263158,0.907894736842105,0.858552631578947,0.939144736842105,0.789473684210526,0.850328947368421,Other,1,pneumonia,False,0.24449468456768733,0.6832724622394095,0.33341807712133215,0.6377061792983677,0.13416228864762264,0.7497418631176276,0.19254042257712528,0.7130399366512271
sequencer2d_l,54298216,25.435111424,14.258536448,0.918060544,13.568818688,0.153429265658,9.857830318505,59.2467434406281,0,0.828947368421053,2.68264832496643,0.947846283783784,0.868421052631579,0.853618421052632,0.8125,0.90296052631579,0.804276315789474,0.842105263157895,0.898026315789474,0.893092105263158,0.850328947368421,Other,0,pneumonia,False,0.936399248548185,0.439128938934445,1.0,0.4251644736842105,0.5739166240849565,0.5402630192452444,0.5998412855867474,0.5315083158743211
xception71,42338736,25.435111424,15.12046592,0.673075712,13.54886144,0.097779398368,5.573425706985,37.9977400302887,0,0.917763157894737,1.36429741382599,0.995988175675675,0.912828947368421,0.942434210526316,0.952302631578947,0.93421052631579,0.922697368421053,0.924342105263158,0.947368421052632,0.963815789473684,0.853618421052632,CNN,0,pneumonia,True,0.5839094665582605,0.5389313209343292,0.5545105352537859,0.5491235998045341,0.35311165326658894,0.6308558639576306,0.6406110504910227,0.5203051758045579
halonet26t,12480288,25.435111424,3.7224448,0.187019776,3.022461952,0.017115325946,0.718843689729,10.5809597969055,0,0.896381578947369,0.398923563957214,0.993243243243243,0.917763157894737,0.912828947368421,0.953947368421053,0.921052631578947,0.870065789473684,0.917763157894737,0.90953947368421,0.955592105263158,0.858552631578947,Other,0,pneumonia,False,0.07297812589072258,0.8001585594918142,0.0497344133583538,0.8178760462203292,0.06821540460675211,0.8037261285283661,0.10147802797341535,0.7794550683490062
seresnextaa101d_32x8d,93588280,25.435111424,15.541993472,1.509216256,14.12175104,0.091076123967,5.282415190086,55.7987036705017,0,0.911184210526316,2.07402174472809,0.993665540540541,0.919407894736842,0.881578947368421,0.894736842105263,0.924342105263158,0.921052631578947,0.927631578947368,0.879934210526316,0.94078947368421,0.861842105263158,Other,0,pneumonia,False,0.541450502192469,0.5591111125769683,0.5242514605015391,0.565419897960654,0.5380869756952879,0.5603337905345468,0.6605495486558874,0.5190101710369113
dla102x2,41282200,25.435111424,13.847494656,0.654970368,11.650971136,0.112380753998,6.911416370848,44.066657781601,0,0.947368421052632,1.42908091545105,0.992609797297297,0.953947368421053,0.949013157894737,0.962171052631579,0.921052631578947,0.853618421052632,0.947368421052632,0.917763157894737,0.942434210526316,0.866776315789474,CNN,0,pneumonia,True,0.6763953773683464,0.5170476651815662,0.6936338904749662,0.5117849380933169,0.41617565589767425,0.6120542407149688,0.5803987699632974,0.5484541827437664
poolformer_m36,56172520,25.435111424,11.6916224,0.926103552,10.904257024,0.049655393751,2.284148112547,30.7151584625244,0,0.927631578947368,1.37527527809143,0.994510135135135,0.929276315789473,0.876644736842105,0.932565789473684,0.868421052631579,0.740131578947368,0.884868421052632,0.97203947368421,0.962171052631579,0.868421052631579,Other,0,pneumonia,False,0.27908897511790337,0.6789371728823869,0.21249369795325063,0.7162272711994435,0.27743609430036753,0.6798156530148775,0.4784247594484675,0.587396177642173
resnet26d,16014408,25.435111424,3.351248896,0.2440832,2.937714176,0.014908418235,0.618699356749,9.57195687294006,0,0.828947368421053,0.356243991851807,0.997677364864865,0.822368421052632,0.871710526315789,0.889802631578947,0.942434210526316,0.947368421052632,0.932565789473684,0.924342105263158,0.860197368421053,0.870065789473684,CNN,0,pneumonia,True,0.05899943275443078,0.8215923092712758,0.03932147402562371,0.8371479000656471,0.057730542946208115,0.8225779195618179,0.08392024600734055,0.8027027751152382
resnetblur50,25557032,25.435111424,5.435817984,0.395494912,4.718007808,0.041512529123,3.0719271551,15.772744178772,0,0.856907894736842,0.613791251182556,0.994298986486486,0.922697368421053,0.949013157894737,0.904605263157895,0.9375,0.939144736842105,0.9375,0.950657894736842,0.949013157894737,0.871710526315789,CNN,0,pneumonia,True,0.22751155512982443,0.7101444566227281,0.29440642465081474,0.6734442210072821,0.12216484293078589,0.7768114745415843,0.18252157524055154,0.737162470915986
convnext_atto,3695520,25.435111424,1.577058304,0.073168896,1.4860032,0.010656375398,0.447567766728,6.9605302810669,0,0.863486842105263,0.18117618560791,0.986697635135135,0.921052631578947,0.927631578947368,0.927631578947368,0.925986842105263,0.855263157894737,0.858552631578947,0.861842105263158,0.835526315789474,0.873355263157895,CNN,0,pneumonia,True,0.032066724275262894,0.8462197672066037,0.02152732819853836,0.8549504639274365,0.030594401016262793,0.847428689983843,0.0,0.873355263157895
adv_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028288847975,2.206530142075,10.7428669929504,0,0.927631578947368,0.363768672943115,0.995143581081081,0.950657894736842,0.876644736842105,0.894736842105263,0.90296052631579,0.886513157894737,0.894736842105263,0.930921052631579,0.914473684210526,0.873355263157895,CNN,0,pneumonia,True,0.14375192169399786,0.7635880181642698,0.2044230344059086,0.7251233480341769,0.06989783238972205,0.8162978152850072,0.06844559071520682,0.8174073352422931
twins_pcpvt_base,43828456,25.435111424,8.348762112,0.738209792,7.915367424,0.076463869952,4.052585107434,29.80735206604,0,0.858552631578947,1.29411160945892,0.984375,0.90296052631579,0.848684210526316,0.820723684210526,0.898026315789474,0.866776315789474,0.860197368421053,0.81578947368421,0.794407894736842,0.873355263157895,Other,0,pneumonia,False,0.4488955603219374,0.6027730963326576,0.3963745686280943,0.6254448360628241,0.26800279707632313,0.6887644610655589,0.32030552524551137,0.661479670014631
repvgg_a2,28210600,25.435111424,2.388656128,0.452471296,2.06159872,0.036300830731,2.486606905041,13.7897987365723,0,0.824013157894737,0.518765258789063,0.999366554054054,0.667763157894737,0.81578947368421,0.952302631578947,0.924342105263158,0.911184210526316,0.87828947368421,0.952302631578947,0.868421052631579,0.875,CNN,1,pneumonia,True,0.1945003276201511,0.7325238677358056,0.23354522489326077,0.709337592446774,0.10155944313654085,0.7943284454160335,0.038389048705485575,0.8426514138326328
seresnext26d_32x4d,16809512,25.435111424,4.779409408,0.258669056,4.140907008,0.021824192872,1.003912872093,13.5792925357819,0,0.848684210526316,0.4715416431427,0.994721283783784,0.907894736842105,0.925986842105263,0.917763157894737,0.868421052631579,0.942434210526316,0.945723684210526,0.889802631578947,0.925986842105263,0.876644736842105,Other,0,pneumonia,False,0.10280438706607616,0.7949231496751196,0.07937571220429179,0.8121775642438986,0.09937200805429162,0.7974050006909149,0.1514730681480012,0.7613245685824656
resnetrs270,129861448,25.435111424,20.937965568,2.071346176,20.111435264,0.114794174275,6.54326793367,69.9614522457123,0,0.838815789473684,2.62263939380646,0.996199324324324,0.875,0.916118421052632,0.957236842105263,0.9375,0.914473684210526,0.932565789473684,0.891447368421053,0.84703947368421,0.881578947368421,CNN,0,pneumonia,True,0.6916821341696993,0.5211256474024962,0.6553540674665138,0.5325621658197028,0.6852564793876635,0.5231126289386776,0.9157821644678107,0.4601665908155674
ecaresnet50t,25573814,25.435111424,5.614075904,0.39664896,5.130597376,0.04405435317,3.348130840949,16.8592987060547,0,0.945723684210526,0.619249367713928,0.997255067567568,0.9375,0.929276315789473,0.907894736842105,0.9375,0.9375,0.833881578947369,0.886513157894737,0.912828947368421,0.883223684210526,Other,1,pneumonia,False,0.24361162953817397,0.7102086079224901,0.3231258952253151,0.6675280768049074,0.13345556730294553,0.7792309726901375,0.19095327844459878,0.7416106913648436
dla60x,17352344,25.435111424,6.801063936,0.264649216,5.562118656,0.030510048359,1.418717248677,19.5126388072968,0,0.925986842105263,0.614064478874207,0.995143581081081,0.9375,0.917763157894737,0.901315789473684,0.917763157894737,0.886513157894737,0.947368421052632,0.922697368421053,0.87828947368421,0.884868421052632,CNN,0,pneumonia,True,0.1578211455257821,0.7642531184303093,0.12250678792060561,0.7882967217434932,0.16102724548060965,0.7621426839870057,0.247098502132725,0.7095417238809721
spnasnet_100,4421616,25.435111424,2.531262464,0.068799488,2.220913152,0.009561921472,0.411162623281,6.18831825256348,0,0.84375,0.202392506599426,0.997043918918919,0.891447368421053,0.889802631578947,0.894736842105263,0.868421052631579,0.917763157894737,0.911184210526316,0.925986842105263,0.870065789473684,0.889802631578947,Other,1,pneumonia,False,0.025134383830255576,0.86798633000128,0.017741946251976736,0.8742910075150288,0.022570106835184938,0.8701629605943126,0.045134411268723355,0.8513762650861204
res2net50_14w_8s,25059816,25.435111424,6.272581632,0.391190016,5.290619904,0.046123623309,3.413148124864,17.8583016395569,0,0.90953947368421,0.652984285354614,0.999577702702703,0.901315789473684,0.898026315789474,0.958881578947368,0.962171052631579,0.93421052631579,0.833881578947369,0.942434210526316,0.922697368421053,0.891447368421053,CNN,0,pneumonia,True,0.2567185175811117,0.7093452956648398,0.329886347992233,0.6703184597442453,0.143836515967676,0.7793485834528513,0.22210098204543202,0.7294383864490775
darknetaa53,36022984,25.435111424,5.3477376,0.584154112,4.533753856,0.04150174181,2.656111475838,16.2067070007324,0,0.835526315789474,0.593422389030456,0.997466216216216,0.9375,0.947368421052632,0.871710526315789,0.863486842105263,0.929276315789473,0.958881578947368,0.930921052631579,0.944078947368421,0.891447368421053,CNN,0,pneumonia,True,0.22744322760645744,0.7262636253730413,0.25117019437288285,0.7124908924703631,0.1266742849214911,0.7912201248856682,0.17835532189266942,0.7565183029760615
fbnetv3_b,8598464,25.435111424,4.070572032,0.124442112,3.753330688,0.013887509434,0.604106660395,9.10631155967712,0,0.879934210526316,0.280917382240295,0.998733108108108,0.921052631578947,0.962171052631579,0.921052631578947,0.924342105263158,0.74671052631579,0.861842105263158,0.886513157894737,0.907894736842105,0.896381578947369,CNN,1,pneumonia,True,0.052532931786498545,0.8516423114913005,0.03780413542728784,0.8637290490062541,0.05289187838292304,0.8513519738836534,0.11794464834837817,0.8018121293139687
seresnext26ts,10388064,25.435111424,4.827643904,0.151720448,3.995712512,0.018632393774,0.810509129179,11.591445684433,0,0.917763157894737,0.537710022926331,1.0,0.90296052631579,0.912828947368421,0.917763157894737,0.921052631578947,0.810855263157895,0.9375,0.919407894736842,0.930921052631579,0.896381578947369,Other,0,pneumonia,False,0.08258732954199059,0.8279993257694975,0.05926572313393062,0.8462291938375438,0.0787156762006338,0.830971124944186,0.15375458783850812,0.7769256897402139
eca_resnet33ts,19676302,25.435111424,5.058330624,0.324052992,4.492609024,0.020081948327,0.943851571386,12.4883391857147,0,0.78453947368421,0.449311685562134,0.999155405405405,0.911184210526316,0.939144736842105,0.916118421052632,0.893092105263158,0.87828947368421,0.914473684210526,0.888157894736842,0.893092105263158,0.896381578947369,Other,1,pneumonia,False,0.09176889983589294,0.8210360077870937,0.07313057918581384,0.8352959055807126,0.08803557415318095,0.823853190319649,0.16466620374962804,0.7696467675128547
selecsls60,30670768,25.435111424,3.118465024,0.495304192,2.82509824,0.027076966881,1.841233747886,10.3464431762695,0,0.72203947368421,0.39328773021698,1.0,0.886513157894737,0.904605263157895,0.899671052631579,0.899671052631579,0.888157894736842,0.919407894736842,0.921052631578947,0.893092105263158,0.896381578947369,CNN,0,pneumonia,True,0.13607579013386867,0.7890156508323661,0.16643976487916678,0.7684765265527677,0.06577846982087139,0.8410580663146878,0.07290943358793771,0.8354680748306609
eca_botnext26ts_256,10593301,25.435111424,4.831838208,0.155785728,4.027185664,0.022771498713,0.967788695283,14.3190796375275,0,0.917763157894737,0.569226741790772,0.998733108108108,0.944078947368421,0.87828947368421,0.944078947368421,0.850328947368421,0.93421052631579,0.927631578947368,0.889802631578947,0.927631578947368,0.898026315789474,Other,0,pneumonia,False,0.10880468222638241,0.8099048734050401,0.07561954497671171,0.8348921512103216,0.10705936478619649,0.8111817164953097,0.15395298085507392,0.7782174236631726
dla102x,26309272,25.435111424,9.042919424,0.413761024,7.961441792,0.072770387135,5.676090196563,28.4584558010101,0,0.879934210526316,0.964587879180908,0.997043918918919,0.939144736842105,0.947368421052632,0.935855263157895,0.896381578947369,0.87828947368421,0.94078947368421,0.896381578947369,0.914473684210526,0.898026315789474,CNN,0,pneumonia,True,0.42550080636568116,0.6299725063495369,0.5651855187480084,0.5737507183862812,0.25398599851474885,0.716137434431579,0.35313956948715414,0.6636612630652948
gluon_resnet34_v1b,21797672,25.435111424,2.250244096,0.363640832,1.643186688,0.013267814869,0.616953391417,8.77950501441956,0,0.860197368421053,0.329920721054077,0.999577702702703,0.876644736842105,0.861842105263158,0.899671052631579,0.883223684210526,0.860197368421053,0.87828947368421,0.94078947368421,0.870065789473684,0.899671052631579,CNN,0,pneumonia,True,0.0486077471858078,0.8579671998858139,0.039139929743105026,0.8657843153558681,0.04949593042737161,0.8572411064664333,0.03184207915881361,0.8719076986713081
cs3sedarknet_l,21913592,25.435111424,4.747952128,0.356708352,4.043121664,0.031082944114,2.564342889429,12.0040180683136,0,0.881578947368421,0.433305835723877,0.998099662162162,0.916118421052632,0.888157894736842,0.911184210526316,0.932565789473684,0.942434210526316,0.914473684210526,0.962171052631579,0.879934210526316,0.899671052631579,Other,1,pneumonia,False,0.16144990350161992,0.7746102952173728,0.24162815944697094,0.7245897620687809,0.08300284352909748,0.8307190124264962,0.14998512052375756,0.7823327768117784
legacy_seresnet50,28088024,25.435111424,5.507121152,0.434925056,4.771505664,0.040581699489,3.185663409907,15.5560190677643,0,0.929276315789473,0.574254393577576,0.999577702702703,0.93421052631579,0.935855263157895,0.9375,0.921052631578947,0.916118421052632,0.922697368421053,0.953947368421053,0.917763157894737,0.901315789473684,CNN,0,pneumonia,True,0.22161562130758186,0.7378063719494203,0.3062326427302116,0.6900116870374684,0.11991278522777014,0.8048089113389062,0.18589425652217043,0.760030487133769
cs3se_edgenet_x,50721584,25.435111424,7.115636736,0.820475904,6.407567872,0.060293410743,3.768338171466,24.2260632514954,0,0.93421052631579,0.832617783546448,1.0,0.858552631578947,0.894736842105263,0.935855263157895,0.773026315789474,0.930921052631579,0.825657894736842,0.889802631578947,0.90953947368421,0.901315789473684,Other,1,pneumonia,False,0.346470848119944,0.6693912391287022,0.36681876640072,0.6594259689945161,0.21000589764410088,0.7448854515738799,0.2619779783751612,0.7142088094390983
bat_resnext26ts,10731200,25.435111424,5.32676608,0.157327872,4.504082432,0.022091604182,0.927847375655,13.7591238021851,0,0.925986842105263,0.615065360069275,0.999788851351351,0.950657894736842,0.884868421052632,0.90296052631579,0.945723684210526,0.907894736842105,0.875,0.921052631578947,0.930921052631579,0.90296052631579,Other,0,pneumonia,False,0.10449818723045638,0.8175301116428043,0.07146647384648003,0.8427333457053798,0.10124069039969837,0.8199483856595038,0.1773633568098403,0.7669344566340449
resnet61q,36846968,25.435111424,7.556038656,0.588580352,6.552116224,0.050071071474,3.20454857434,19.5207269191742,0,0.916118421052632,0.693916392326355,1.0,0.850328947368421,0.932565789473684,0.914473684210526,0.950657894736842,0.898026315789474,0.912828947368421,0.912828947368421,0.90625,0.90296052631579,CNN,0,pneumonia,True,0.2817219041273256,0.7044902044726938,0.308196309227134,0.690233201199939,0.16111129155432793,0.7776692319536717,0.282809245114572,0.7038930610724929
ecaresnet101d,44568563,25.435111424,8.145338368,0.706598912,7.683957248,0.070855746652,3.790782445865,27.2023065090179,0,0.921052631578947,1.01102514266968,0.995565878378378,0.883223684210526,0.708881578947368,0.93421052631579,0.925986842105263,0.945723684210526,0.9375,0.950657894736842,0.889802631578947,0.90296052631579,Other,1,pneumonia,False,0.4133733523517338,0.638869075048953,0.3691525067206102,0.659503248822557,0.2409329624543899,0.7276464995577697,0.31068346394206936,0.6889234137432437
resnetrs101,63618696,25.435111424,8.520728576,1.010294272,7.960209408,0.045363472249,2.109401459566,27.9709892272949,0,0.893092105263158,1.03345437049866,0.99683277027027,0.809210526315789,0.921052631578947,0.960526315789473,0.870065789473684,0.883223684210526,0.898026315789474,0.958881578947368,0.914473684210526,0.90296052631579,CNN,0,pneumonia,True,0.25190367265035013,0.721269971517994,0.19432366034910392,0.7560434045590727,0.24892058248061422,0.722992749885124,0.3284396389247099,0.679715133347482
halonet50ts,22733280,25.435111424,7.2351744,0.354058752,6.514756608,0.04766813846,3.908787353691,18.5124859809876,0,0.84703947368421,0.713221073150635,0.9921875,0.674342105263158,0.779605263157895,0.71546052631579,0.636513157894737,0.853618421052632,0.907894736842105,0.879934210526316,0.901315789473684,0.90625,Other,0,pneumonia,False,0.2665015743136469,0.7155537887831861,0.3814225764249233,0.6560266318691168,0.15063434792383978,0.7876090276943345,0.26763217934728706,0.7149155841615149
lambda_resnet26rpt_256,10988688,25.435111424,6.73185792,0.16349952,5.95629568,0.020665141141,0.867935927909,13.0217905044556,0,0.858552631578947,0.513931107521057,1.0,0.860197368421053,0.919407894736842,0.9375,0.914473684210526,0.838815789473684,0.901315789473684,0.899671052631579,0.907894736842105,0.907894736842105,Other,0,pneumonia,False,0.09546288003522922,0.828777271588525,0.06523692243651937,0.8522937176881503,0.09357883190475579,0.8302051122009806,0.24382501735938897,0.7299215920013765
gc_efficientnetv2_rw_t,13677713,25.435111424,6.083837952,0.22149376,5.538115072,0.022540118922,0.924144875798,14.2407488822937,0,0.889802631578947,0.459422063827515,1.0,0.927631578947368,0.922697368421053,0.875,0.925986842105263,0.944078947368421,0.916118421052632,0.888157894736842,0.907894736842105,0.907894736842105,Other,1,pneumonia,False,0.10733910798410348,0.8198886233639084,0.0710814904405984,0.8476430084405948,0.10624540566587538,0.8206992157365133,0.21317329629997028,0.7483636011533329
